beaconid, anchorId, time, rssi
b1,b827eb2b96bc,1649054953112,-73
b1,b827eb92ac17,1649054953138,-82
b1,b827eb0e666f,1649054953154,-68
b1,b827eb92ac17,1649054953169,-81
b1,b827eb91fcaa,1649054953178,-67
b1,b827eb2b96bc,1649054953228,-74
b1,b827eb2b96bc,1649054953264,-75
b1,b827eb91fcaa,1649054953282,-65
b1,b827eb0e666f,1649054953307,-67
b1,b827eb92ac17,1649054953322,-75
b1,b827eb7dd239,1649054953333,-80
b1,b827eb0e666f,1649054953376,-67
b1,b827eb91fcaa,1649054953389,-66
b1,b827eb92ac17,1649054953391,-83
b1,b827eb2b96bc,1649054953409,-73
b1,b827eb2b96bc,1649054953440,-75
b1,b827eb91fcaa,1649054953460,-63
b1,b827eb549dff,1649054953482,-85
b1,b827eb0e666f,1649054953482,-69
b1,b827eb7dd239,1649054953513,-78
b1,b827eb91fcaa,1649054953532,-71
b1,b827eb0e666f,1649054953556,-67
b1,b827eb549dff,1649054953557,-82
b1,b827eb92ac17,1649054953571,-83
b1,b827eb2b96bc,1649054953584,-76
b1,b827eb91fcaa,1649054953599,-66
b1,b827eb92ac17,1649054953608,-83
b1,b827eb2b96bc,1649054953648,-74
b1,b827eb0e666f,1649054953660,-68
b1,b827eb92ac17,1649054953675,-81
b1,b827eb2b96bc,1649054953678,-75
b1,b827eb0e666f,1649054953690,-68
b1,b827eb92ac17,1649054953705,-80
b1,b827eb92ac17,1649054953735,-82
b1,b827eb7dd239,1649054953788,-77
b7,b827eb91fcaa,1649054953804,-77
b1,b827eb0e666f,1649054953832,-68
b1,b827eb549dff,1649054953833,-83
b1,b827eb92ac17,1649054953847,-82
b7,b827eb7dd239,1649054953854,-61
b7,b827eb2b96bc,1649054953855,-81
b1,b827eb91fcaa,1649054953880,-65
b1,b827eb2b96bc,1649054953893,-75
b7,b827eb0e666f,1649054953897,-70
b1,b827eb91fcaa,1649054953921,-67
b1,b827eb0e666f,1649054953936,-68
b1,b827eb2b96bc,1649054953973,-75
b1,b827eb91fcaa,1649054954079,-65
b1,b827eb91fcaa,1649054954178,-62
b1,b827eb91fcaa,1649054954290,-66
b7,b827eb91fcaa,1649054954313,-82
b1,b827eb91fcaa,1649054954327,-65
b1,b827eb91fcaa,1649054954351,-66
b7,b827eb7dd239,1649054954363,-74
b7,b827eb2b96bc,1649054954365,-76
b1,b827eb2b96bc,1649054954379,-75
b1,b827eb2b96bc,1649054954402,-75
b7,b827eb0e666f,1649054954406,-55
b1,b827eb549dff,1649054954444,-85
b1,b827eb91fcaa,1649054954489,-67
b1,b827eb2b96bc,1649054954509,-73
b1,b827eb0e666f,1649054954551,-68
b1,b827eb2b96bc,1649054954614,-76
b1,b827eb91fcaa,1649054954659,-61
b1,b827eb7dd239,1649054954712,-77
b1,b827eb2b96bc,1649054954713,-73
b1,b827eb91fcaa,1649054954720,-63
b1,b827eb0e666f,1649054954723,-73
b1,b827eb0e666f,1649054954756,-67
b1,b827eb91fcaa,1649054954757,-69
b1,b827eb92ac17,1649054954771,-82
b1,b827eb91fcaa,1649054954801,-63
b1,b827eb7dd239,1649054954808,-76
b1,b827eb2b96bc,1649054954810,-74
b1,b827eb0e666f,1649054954816,-66
b1,b827eb549dff,1649054954817,-81
b7,b827eb91fcaa,1649054954817,-86
b1,b827eb2b96bc,1649054954846,-77
b1,b827eb0e666f,1649054954852,-67
b1,b827eb92ac17,1649054954866,-82
b7,b827eb7dd239,1649054954866,-72
b1,b827eb91fcaa,1649054954867,-62
b1,b827eb549dff,1649054954890,-84
b7,b827eb0e666f,1649054954909,-75
b1,b827eb2b96bc,1649054954956,-74
b1,b827eb91fcaa,1649054955001,-65
b1,b827eb91fcaa,1649054955034,-64
b1,b827eb0e666f,1649054955127,-67
b1,b827eb549dff,1649054955129,-84
b7,b827eb0e666f,1649054955419,-59
b7,b827eb2b96bc,1649054956382,-72
b7,b827eb0e666f,1649054956425,-75
b7,b827eb2b96bc,1649054957391,-83
b7,b827eb7dd239,1649054957897,-74
b7,b827eb0e666f,1649054957941,-69
b7,b827eb0e666f,1649054958447,-74
b7,b827eb92ac17,1649054958459,-86
b7,b827eb7dd239,1649054958912,-89
b7,b827eb0e666f,1649054958957,-75
b7,b827eb92ac17,1649054958969,-84
b7,b827eb7dd239,1649054959418,-73
b7,b827eb2b96bc,1649054959420,-67
b7,b827eb0e666f,1649054959465,-55
b7,b827eb91fcaa,1649054959876,-86
b7,b827eb91fcaa,1649054960386,-82
b7,b827eb91fcaa,1649054961415,-72
b7,b827eb7dd239,1649054961458,-75
b7,b827eb2b96bc,1649054961458,-77
b7,b827eb0e666f,1649054961506,-83
b7,b827eb92ac17,1649054961514,-85
b1,b827eb91fcaa,1649054961665,-66
b1,b827eb0e666f,1649054961692,-67
b1,b827eb92ac17,1649054961700,-83
b1,b827eb92ac17,1649054961734,-84
b1,b827eb91fcaa,1649054961737,-63
b1,b827eb91fcaa,1649054961776,-69
b1,b827eb91fcaa,1649054961816,-67
b1,b827eb7dd239,1649054961829,-74
b1,b827eb2b96bc,1649054961830,-70
b1,b827eb91fcaa,1649054961884,-65
b1,b827eb92ac17,1649054961886,-83
b1,b827eb7dd239,1649054962010,-76
b1,b827eb91fcaa,1649054962032,-63
b1,b827ebd72677,1649054962041,-91
b1,b827eb91fcaa,1649054962063,-64
b1,b827eb92ac17,1649054962101,-80
b1,b827eb2b96bc,1649054962118,-70
b1,b827eb91fcaa,1649054962271,-65
b1,b827eb91fcaa,1649054962426,-65
b1,b827eb2b96bc,1649054962521,-72
b1,b827eb549dff,1649054962563,-83
b1,b827eb91fcaa,1649054962577,-65
b1,b827eb92ac17,1649054962612,-84
b1,b827eb7dd239,1649054962631,-73
b1,b827eb0e666f,1649054962646,-67
b1,b827eb0e666f,1649054962680,-70
b1,b827eb549dff,1649054962711,-83
b1,b827eb0e666f,1649054962717,-69
b1,b827eb92ac17,1649054962724,-83
b1,b827eb91fcaa,1649054962734,-68
b1,b827eb91fcaa,1649054962776,-68
b7,b827eb91fcaa,1649054962921,-55
b1,b827eb91fcaa,1649054962991,-66
b1,b827eb7dd239,1649054963000,-75
b1,b827eb92ac17,1649054963025,-85
b1,b827eb0e666f,1649054963049,-68
b1,b827eb92ac17,1649054963056,-84
b1,b827eb91fcaa,1649054963084,-65
b1,b827eb2b96bc,1649054963102,-68
b1,b827eb7dd239,1649054963102,-66
b1,b827eb91fcaa,1649054963156,-67
b1,b827eb7dd239,1649054963241,-74
b1,b827eb91fcaa,1649054963254,-68
b1,b827eb0e666f,1649054963324,-70
b1,b827eb91fcaa,1649054963359,-65
b1,b827eb92ac17,1649054963361,-78
b1,b827ebd72677,1649054963372,-93
b1,b827eb2b96bc,1649054963413,-70
b1,b827eb7dd239,1649054963414,-77
b7,b827eb91fcaa,1649054963422,-68
b1,b827eb0e666f,1649054963464,-72
b1,b827eb91fcaa,1649054963469,-66
