beaconid, anchorId, time, rssi
b2,b827eb0827cf,1633513191573,-75
b2,b827eb5b744d,1633513191615,-70
b2,b827eb0827cf,1633513192077,-74
b2,b827eb527b42,1633513192115,-77
b2,b827eb259b99,1633513192125,-80
b2,b827ebfa82f0,1633513192127,-92
b2,b827ebc26413,1633513192128,-71
b2,b827eb3f8951,1633513192150,-87
b2,b827eb3ab224,1633513192166,-75
b2,b827eb640a9c,1633513192606,-74
b2,b827eb5b744d,1633513192623,-74
b2,b827eb640a9c,1633513193110,-74
b2,b827ebfa82f0,1633513193138,-67
b2,b827ebc26413,1633513193139,-67
b2,b827eb3f8951,1633513193161,-83
b2,b827eb3ab224,1633513193175,-82
b2,b827eb0827cf,1633513194100,-69
b2,b827eb640a9c,1633513194123,-67
b2,b827eb527b42,1633513194135,-78
b2,b827eb5b744d,1633513194142,-75
b2,b827eb259b99,1633513194147,-82
b2,b827ebfa82f0,1633513194150,-70
b2,b827ebc26413,1633513194151,-70
b2,b827eb5b744d,1633513194646,-69
b2,b827ebfa82f0,1633513194655,-79
b2,b827ebd17612,1633513194665,-86
b2,b827ebdef939,1633513195145,-79
b2,b827ebfa82f0,1633513195159,-82
b2,b827ebc26413,1633513195160,-71
b2,b827eb3f8951,1633513195182,-76
b2,b827eb640a9c,1633513195636,-73
b2,b827eb0827cf,1633513196114,-70
b2,b827eb640a9c,1633513196137,-67
b2,b827ebdef939,1633513196150,-85
b2,b827ebed958b,1633513196154,-58
b2,b827eb5b744d,1633513196156,-75
b2,b827ebd2aa10,1633513196157,-84
b2,b827eb259b99,1633513196160,-83
b2,b827ebfa82f0,1633513196165,-80
b2,b827ebc26413,1633513196166,-53
b2,b827eb3f8951,1633513196187,-82
b2,b827eb3ab224,1633513196201,-83
b2,b827eb0827cf,1633513196624,-70
b2,b827eb640a9c,1633513196647,-68
b2,b827eb5b744d,1633513196665,-75
b2,b827ebd2aa10,1633513196667,-89
b2,b827eb259b99,1633513196670,-82
b2,b827ebfa82f0,1633513196674,-80
b2,b827ebc26413,1633513196675,-53
b2,b827eb3f8951,1633513196697,-83
b2,b827eb3ab224,1633513196711,-75
b2,b827eb0827cf,1633513197129,-71
b2,b827eb640a9c,1633513197152,-67
b2,b827eb527b42,1633513197164,-79
b2,b827eb5b744d,1633513197171,-74
b2,b827eb259b99,1633513197175,-82
b2,b827ebc26413,1633513197180,-66
b2,b827eb3ab224,1633513197217,-80
b2,b827eb5b744d,1633513197673,-69
b2,b827ebc26413,1633513197683,-74
b2,b827eb0827cf,1633513198637,-77
b2,b827eb640a9c,1633513199168,-65
b2,b827eb5b744d,1633513199188,-60
b2,b827ebfa82f0,1633513199196,-80
b2,b827eb3f8951,1633513199219,-82
b2,b827eb640a9c,1633513199669,-74
b2,b827eb5b744d,1633513199688,-70
b2,b827ebd17612,1633513199707,-86
b2,b827eb3ab224,1633513199735,-85
b2,b827eb0827cf,1633513200660,-73
b2,b827eb640a9c,1633513200683,-75
b2,b827eb527b42,1633513200698,-77
b2,b827ebed958b,1633513200700,-77
b2,b827eb5b744d,1633513200702,-70
b2,b827eb259b99,1633513200709,-66
b2,b827ebc26413,1633513200711,-71
b2,b827ebd17612,1633513200722,-70
b2,b827eb3ab224,1633513200749,-60
b2,b827eb0827cf,1633513201164,-75
b2,b827ebdef939,1633513201202,-88
b2,b827eb527b42,1633513201203,-62
b2,b827ebed958b,1633513201204,-62
b2,b827eb5b744d,1633513201206,-77
